theta_kw,kw,theta_ke,ke,theta_sst,sst,theta_rsm,rsm,theta_data,data
15.3023278310198,0.976530413923519,,,4.51332508792417,0.675854636503712,0.187041809752159,0.572387175438373,,
16.8512440664147,0.988397980363942,,,4.8337905159369,0.687223875892982,1.36208171246554,0.575635529549593,,
17.8126403504529,0.994019320433034,,,5.31448865795602,0.714591259280011,2.53712161517893,0.585159113193852,,
19.1479129671727,1.00028400336182,,,5.79518679997513,0.734528032637624,3.71216151789231,0.600588795222147,,
20.6968292025676,1.00515653452865,,,6.11565222798787,0.746912382686651,4.78037961126812,0.618873091469393,,
21.6582254866058,1.00701273687791,,,6.65739140391417,0.775103455866168,5.63495408596876,0.63623631761151,,
22.9934981033256,1.00759280011206,,,6.97022670268851,0.793404450903488,6.00883041865029,0.655552423308587,,
24.5424143387205,1.00818340995046,,,7.34410303537005,0.805924149040482,6.36744649285502,0.674288465771517,,
25.5038106227587,1.00759280011206,,,7.77139027272037,0.832831348928421,6.70317217934456,0.695946308228666,,
26.8390832394785,1.00738977798011,,,8.25208841473948,0.855529223280572,6.98090888362228,0.715565765513377,,
28.3879994748734,1.00810958372066,,,8.51914293808343,0.866289396273988,7.63404794642919,0.778699847917876,,
29.3493957589116,1.00678071158426,,,8.89301927076496,0.889433919316431,7.2800099497675,0.73862907970304,,
,,,,10.8158118388414,0.953859609188962,7.45092484470762,0.757469533548116,,
,,,,11.6703863135421,0.971617278330298,8.02776261513056,0.806154240790027,,
,,,,12.3647280742363,0.982418055750105,8.25208841473948,0.828730301863006,,
,,,,13.9670552143,0.997995390238001,8.86631381843056,0.87372602177398,,
,,,,15.1420951170134,1.00368000993264,8.4764142143484,0.847611360134473,,
,,,,15.9966695917141,1.00726796470094,9.35235305091656,0.900072279030677,,
,,,,20.0024874418733,1.00840488863987,9.75827592639936,0.919237568286875,,
,,,,21.7650472959434,1.01002906569548,10.4419355061599,0.940956424802727,,
,,,,22.9400871986568,1.01047202307428,11.4567426948669,0.959192323854882,,
,,,,24.0320434718854,1.00831465658122,12.5783716929115,0.976511957366069,,
,,,,25.3732506335683,1.01020952981277,13.7534115956249,0.989136242661946,,
,,,,26.4652069067969,1.01076732799348,14.9284514983383,0.997330954169797,,
,,,,27.480014095504,1.01084115422328,16.1034914010516,1.00345853124324,,
,,,,29.4028066635804,1.01059752766494,17.278531303765,1.00751897388226,,
,,,,,,18.4535712064784,1.01017671815508,,
,,,,,,19.6286111091918,1.01202237390009,,
,,,,,,20.8036510119052,1.0140156821047,,
,,,,,,21.9786909146186,1.0140895083345,,
,,,,,,23.1537308173319,1.01497542309211,,
,,,,,,24.3287707200453,1.01504924932191,,
,,,,,,25.5038106227587,1.01497542309211,,
,,,,,,26.6788505254721,1.01497542309211,,
,,,,,,27.8538904281855,1.01549220670071,,
,,,,,,29.0289303308989,1.01571368539011,,
,,,,,,29.7766829962619,1.01517229303824,,
